,imdb_id,title,genres,country,production_companies,budget,revenue,duration,actors,director,month,date,year
0,113041,Father of the Bride Part II (1995),Comedy,0,Touchstone Pictures;Sandollar Productions;Taylor-Made Productions,30000000,11134978,106,Steve Martin;Diane Keaton;Martin Short;Kimberly Williams-Paisley;George Newbern;Kieran Culkin;BD Wong;Peter Michael Goetz;Kate McGregor-Stewart;Jane Adams;Eugene Levy;Rebecca Chambers;April Ortiz;Dulcy Rogers;Kathy Anthony;Adrian Canzoneri;Lori Alan;Stephanie Miller,Charles Shyer,December,8,1995
1,113987,Nixon (1995),Drama,0,Hollywood Pictures;Illusion Entertainment;Cinergi Pictures Entertainment,44000000,2206506,192,Anthony Hopkins;Joan Allen;Powers Boothe;Ed Harris;Bob Hoskins;E.G. Marshall;David Paymer;David Hyde Pierce;Paul Sorvino;Mary Steenburgen;J.T. Walsh;James Woods;Brian Bedford;Kevin Dunn;Fyvush Finkel;Annabeth Gish;Tom Bower;Tony Goldwyn,Oliver Stone,January,5,1996
2,112281,Ace Ventura: When Nature Calls (1995),Comedy,0,Morgan Creek Entertainment;Morgan Creek Productions;O Entertainment,30000000,37804076,90,Jim Carrey;Ian McNeice;Simon Callow;Maynard Eziashi;Bob Gunton;Sophie Okonedo;Tommy Davidson;Adewale Akinnuoye-Agbaje;Danny Daniels;Sam Phillips;Damon Standifer;Andrew Steel;Bruce Spence;Tom Grunke;Arsenio 'Sonny' Trinidad;Kristin Norton;Michael Reid MacKay;Kayla Allen,Steve Oedekerk,November,10,1995
3,114057,Othello (1995),Drama,0,Castle Rock Entertainment;Dakota Films;Imminent Film Productions,11000000,29097,123,Laurence Fishburne;Kenneth Branagh;Irène Jacob;Nathaniel Parker;Michael Maloney;Anna Patrick;Nicholas Farrell;Indra Ové;Michael Sheen;André Oumansky;Philip Locke;John Savident;Gabriele Ferzetti;Pierre Vaneck;Luca Guardabascio,Oliver Parker,January,19,1996
4,112792,Dangerous Minds (1995),Drama,0,Hollywood Pictures;Don Simpson/Jerry Bruckheimer Films;Via Rosa Productions,23000000,14931503,99,Michelle Pfeiffer;George Dzundza;Courtney B. Vance;Robin Bartlett;Beatrice Winde;John Neville;Lorraine Toussaint;Renoly Santiago;Wade Dominguez;Bruklin Harris;Marcello Thedford;Roberto Alvarez;Richard Grant;Marisela Gonzales;Toni Nichelle Buzhardt;Norris Young;Rahman Ibraheem;Desire Galvez,John N. Smith,August,11,1995
5,114272,Restoration (1995),Drama,0,Avenue Pictures;Miramax;Segue Productions,19000000,75514,117,Robert Downey Jr.;Sam Neill;David Thewlis;Polly Walker;Meg Ryan;Ian McKellen;Hugh Grant;Ian McDiarmid;Mary MacLeod;Mark Letheren;Sandy McDade;Rosalind Bennett;Willie Ross;David Gant;Benjamin Whitrow;Neville Watchurst;Bryan Pringle;Roy Evans,Michael Hoffman,February,2,1996
6,113321,Home for the Holidays (1995),Drama,0,Paramount Pictures;Polygram Filmed Entertainment;Egg Pictures,20000000,4007717,103,Holly Hunter;Anne Bancroft;Robert Downey Jr.;Charles Durning;Dylan McDermott;Geraldine Chaplin;Steve Guttenberg;Cynthia Stevenson;Claire Danes;Emily Ann Lloyd;Zack Duhame;Austin Pendleton;David Strathairn;Amy Yasbeck;James Lecesne;Angela Paton;Randy Stone;Sam Slovick,Jodie Foster,November,3,1995
7,113862,Mr. Holland's Opus (1995),Drama,0,Hollywood Pictures;Interscope Communications;Polygram Filmed Entertainment,23000000,14466,143,Richard Dreyfuss;Glenne Headly;Jay Thomas;Olympia Dukakis;William H. Macy;Alicia Witt;Terrence Howard;Damon Whitaker;Jean Louisa Kelly;Alexandra Boyd;Nicholas John Renner;Joseph Anderson;Anthony Natale;Joanna Gleason;Beth Maitland;Patrick Fong;Benjamin J. Dixon;Kathryn Arnett,Stephen Herek,January,19,1996
8,115683,Bio-Dome (1996),Comedy,0,Metro-Goldwyn-Mayer (MGM);Motion Picture Corporation of America (MPCA);3 Arts Entertainment,15000000,4999979,88,Pauly Shore;Stephen Baldwin;William Atherton;Denise Dowse;Dara Tomanovich;Kevin West;Kylie Minogue;Joey Lauren Adams;Teresa Hill;Patricia Hearst;Robbie Thibaut Jr.;Adam Weisman;Henry Gibson;Brian Hayes Currie;Courtney Mizel;Butch McCain;Taylor Negron;Roger Clinton,Jason Bloom,January,12,1996
9,113118,Friday (1995),Comedy,0,New Line Cinema;Priority Films (I),3500000,6589341,91,Ice Cube;Chris Tucker;Nia Long;Tom Lister Jr.;John Witherspoon;Anna Maria Horsford;Regina King;Paula Jai Parker;Faizon Love;DJ Pooh;Angela Means;Vickilyn Reynolds;Ronn Riser;Kathleen Bradley;Tony Cox;Anthony Johnson;Demetrius Navarro;Jason Bose Smith,F. Gary Gray,April,26,1995
10,113010,Fair Game (1995),Action,0,Warner Bros.;Silver Pictures;Warner Bros.,50000000,4946332,91,William Baldwin;Cindy Crawford;Steven Berkoff;Christopher McDonald;Miguel Sandoval;Johann Carlo;Salma Hayek;John Bedford Lloyd;Olek Krupa;Jenette Goldstein;Marc Macaulay;Sonny Carl Davis;Frank Medrano;Don Yesso;Paul Dillon;Gustav Vintas;Christian Bodegaard;Gary Francis Hope,Andrew Sipes,November,3,1995
11,116483,Happy Gilmore (1996),Comedy,0,Universal Pictures;Brillstein-Grey Entertainment;Robert Simonds Productions,12000000,8514125,92,Adam Sandler;Christopher McDonald;Julie Bowen;Frances Bay;Carl Weathers;Allen Covert;Robert Smigel;Bob Barker;Richard Kiel;Dennis Dugan;Joe Flaherty;Lee Trevino;Kevin Nealon;Verne Lundquist;Jared Van Snellenberg;Ken Camroux-Taylor;Rich Elwood;Nancy Hillis,Dennis Dugan,February,16,1996
12,114536,"Steal Big, Steal Little (1995)",Comedy,0,Chicago Pacific Entertainment;Savoy Pictures,35000000,1761890,135,Andy Garcia;Alan Arkin;Rachel Ticotin;Joe Pantoliano;Holland Taylor;Ally Walker;David Ogden Stiers;Charles Rocket;Richard Bradford;Kevin McCarthy;Nathan Davis;Dominik Garcia;Mike Nussbaum;Rita Taggart;Takaaki Ishibashi;Tom Wood;Philip Arthur Ross;Steven Robert Ross,Andrew Davis,September,29,1995
13,116324,Flirting With Disaster (1996),Comedy,0,Miramax,7000000,164458,92,Ben Stiller;Patricia Arquette;Téa Leoni;Mary Tyler Moore;George Segal;Alan Alda;Lily Tomlin;Richard Jenkins;Josh Brolin;Celia Weston;Glenn Fitzgerald;Beth Stern;Cynthia LaMontagne;David Patrick Kelly;John Ford Noonan;Charlet Oberly;Nadia Dajani;Don Creech,David O. Russell,April,12,1996
14,113451,Jade (1995),Thriller,0,Paramount Pictures;Robert Evans Company,50000000,4284246,95,David Caruso;Linda Fiorentino;Chazz Palminteri;Richard Crenna;Michael Biehn;Donna Murphy;Ken King;Holt McCallany;David Hunt;Angie Everhart;Kevin Tighe;Robin Thomas;Jay Jacobus;Victoria Smith;Drew Snyder;Bud Bostwick;Darryl Chan;Graham Cowley,William Friedkin,October,13,1995
15,116130,Down Periscope (1996),Comedy,0,Sprockets Music;Twentieth Century Fox,31000000,7231087,92,Kelsey Grammer;Lauren Holly;Rob Schneider;Harry Dean Stanton;Bruce Dern;William H. Macy;Ken Hudson Campbell;Toby Huss;Duane Martin;Jonathan Penner;Bradford Tatum;Harland Williams;Rip Torn;James Martin Jr.;Jordan Marder;Matt Landers;Joseph Latimore;Patton Oswalt,David S. Ward,March,1,1996
16,115685,"Birdcage, The (1996)",Comedy,0,United Artists,31000000,18275828,117,Robin Williams;Nathan Lane;Gene Hackman;Dianne Wiest;Dan Futterman;Calista Flockhart;Hank Azaria;Christine Baranski;Tom McGowan;Grant Heslov;Kirby Mitchell;James Lally;Luca Tommassini;Luis Camacho;André Fuentes;Tony Gonzalez;Dante Henderson;Scott Kaske,Mike Nichols,March,8,1996
17,112585,"Brothers McMullen, The (1995)",Comedy,0,Brothers McMullen Productions;Marlboro Road Gang Productions;Videography Productions,238000,167815,98,Jack Mulcahy;Michael McGlone;Edward Burns;Shari Albert;Maxine Bahns;Catharine Bolz;Connie Britton;Peter Johansen;Jennifer Jostyn;Elizabeth McKay,Edward Burns,August,11,1995
18,112461,"Basketball Diaries, The (1995)",Drama,0,New Line Cinema;Island Pictures,2000000,765335,102,Leonardo DiCaprio;Lorraine Bracco;Marilyn Sokol;James Madio;Patrick McGaw;Mark Wahlberg;Roy Cooper;Vincent Pastore;Bruno Kirby;Jimmy Papiris;Nick Gaetani;Alexander Chaplin;Ben Jorgensen;Josh Mostel;Juliette Lewis;Michael Imperioli;Akiko Ashley;Ernie Hudson,Scott Kalvert,April,21,1995
19,112427,"Awfully Big Adventure, An (1995)",Drama,1,BBC Films;British Screen Productions;Portman Productions,4000000,49429,112,Hugh Grant;Alan Rickman;Georgina Cates;Alun Armstrong;Peter Firth;Prunella Scales;Rita Tushingham;Alan Cox;Edward Petherbridge;Nicola Pagett;Carol Drinkwater;Clive Merrison;Gerard McSorley;Ruth McCabe;James Frain;Pat Laffan;Patti Love;Hilary Reynolds,Mike Newell,July,21,1995
20,113540,Kids (1995),Drama,0,Guys Upstairs;Independent Pictures (II);Kids NY Limited,1500000,85709,91,Leo Fitzpatrick;Justin Pierce;Chloë Sevigny;Sarah Henderson;Joseph Chan;Johnathan Staci Kim;Adriane Brown;Sajan Bhagat;Billy Valdes;Billy Waldeman;Javier Nunez;Luis Núñez;Christian Bruna;Alex Glen;Rosario Dawson;Julia Mendoza;Gillian Goldstein;Priscilla Forsyth,Larry Clark,September,1,1995
21,113677,Living in Oblivion (1995),Comedy,0,JDI Productions;Lemon Sky Productions,500000,47965,90,Steve Buscemi;Catherine Keener;Dermot Mulroney;Danielle von Zerneck;James Le Gros;Rica Martens;Peter Dinklage;Kevin Corrigan;Hilary Gilford;Robert Wightman;Tom Jarmusch;Michael Griffiths;Matthew Grace;Ryan Bowker;Francesca DiMauro;Norman Fields;Lori Tan Chinn;Vincenzo Amelia,Tom DiCillo,July,21,1995
22,113690,Lord of Illusions (1995),Horror,0,Seraphim Films;Propaganda Films,12000000,4800258,109,Scott Bakula;Kevin J. O'Connor;J. Trevor Edmond;Daniel von Bargen;Joseph Latimore;Sheila Tousey;Susan Traylor;Ashley Tesoro;Michael Angelo Stuno;Keith Brunsmann;Barbara Patrick;Wayne Grace;Mikey LeBeau;Robb Humphreys;Jimmy Shaw;Johnny Venokur;Jordan Marder;Barry Del Sherman,Clive Barker,August,25,1995
23,110620,Nadja (1994),Drama,0,Kino Link Company,1000000,23846,93,Elina Löwensohn;Peter Fonda;Nic Ratner;Karl Geary;Martin Donovan;Jack Lotz;Galaxy Craze;David Lynch;Isabel Gillies;José Zúñiga;Bernadette Jurkowski;Jeff Winner;Sean;Suzy Amis;Jared Harris;Bob Gosse;Rome Neal;Giancarlo Roma,Michael Almereyda,September,1,1995
24,114095,Party Girl (1995),Comedy,0,Party Productions,150000,57237,94,Parker Posey;Omar Townsend;The Lady Bunny;Lum Chang Pang;Anthony DeSando;Liev Schreiber;Guillermo Diaz;Elizabeth Beer;Sasha von Scherler;Richard Topol;C. Francis Blackchild;John Ventimiglia;Donna Mitchell;Dwight Ewell;Wendell Daughtery;Teresa Lebron;Timothy Duperron;Robert Sorce,Daisy von Scherler Mayer,June,9,1995
25,114323,Safe (1995),Thriller,0,American Playhouse Theatrical Films;Killer Films;Chemical Films,1000000,15830,119,Julianne Moore;Xander Berkeley;Dean Norris;Julie Burgess;Ronnie Farer;Jodie Markell;Susan Norman;Martha Velez;Chauncey Leopardi;Saachiko;Tim Gardner;Wendy Haynes;Allan Wasserman;Jean St. James;Steven Gilborn;Janel Moloney;Brendan Dolan;John Apicella,Todd Haynes,June,30,1995
26,114436,Showgirls (1995),Drama,1,Carolco Pictures;Chargeurs;United Artists,45000000,8112627,128,Elizabeth Berkley;Kyle MacLachlan;Gina Gershon;Glenn Plummer;Robert Davi;Alan Rachins;Gina Ravera;Lin Tucci;Greg Travis;Al Ruscio;Patrick Bristow;William Shockley;Bobbie Phillips;Dewey Weber;Rena Riffel;Melissa Williams;Ungela Brockman;Melinda Songer Soderling,Paul Verhoeven,September,22,1995
27,114534,"Stars Fell on Henrietta, The (1995)",Drama,0,Butcher's Run Films;Malpaso Productions;Warner Bros.,13000000,16406,109,Robert Duvall;Aidan Quinn;Frances Fisher;Brian Dennehy;Lexi Randall;Kaytlyn Knowles;Francesca Eastwood;Joe Stevens;Billy Bob Thornton;Victor Wong;Paul Lazar;Spencer Garrett;Park Overall;Zach Grenier;Wayne Dehart;Woody Watson;Rodger Boyce;George Haynes,James Keach,September,15,1995
28,114781,Under Siege 2: Dark Territory (1995),Action,0,Warner Bros.;New Regency Productions;Seagal/Nasso Productions,60000000,12624402,100,Steven Seagal;Eric Bogosian;Everett McGill;Katherine Heigl;Morris Chestnut;Peter Greene;Patrick Kilpatrick;Scott Sowers;Afifi Alaouie;Andy Romano;Brenda Bakke;Sandra Taylor;Jonathan Banks;David Gianopoulos;Royce D. Applegate;Nick Mancuso;Christopher Darga;Don Blakely,Geoff Murphy,July,14,1995
29,114928,White Man's Burden (1995),Drama,1,A Band Apart;Chromatic;Home Box Office (HBO),7000000,1743251,89,John Travolta;Harry Belafonte;Kelly Lynch;Margaret Avery;Tom Bower;Andrew Lawrence;Bumper Robinson;Tom Wright;Sheryl Lee Ralph;Judith Drake;Robert Gossett;Wesley Thompson;Tom Nolan;Willie C. Carpenter;Michael Beach;Lee Duncan;Wanda-Lee Evans;Lawrence A. Mandley,Desmond Nakano,December,1,1995
30,114938,Wild Bill (1995),Western,0,The Zanuck Company;United Artists,30000000,987515,98,Jeff Bridges;Ellen Barkin;John Hurt;Diane Lane;Keith Carradine;David Arquette;Christina Applegate;Bruce Dern;James Gammon;Marjoe Gortner;James Remar;Karen Huie;Steve Reevis;Robert Knott;Pato Hoffmann;Patrick Gorman;Lee de Broux;Stoney Jackson,Walter Hill,December,1,1995
31,111579,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1,Studio Trite;Caméra One;Goskino,2800000,60074,135,Nikita Mikhalkov;Ingeborga Dapkunaite;Oleg Menshikov;Nadezhda Mikhalkova;Vyacheslav Tikhonov;Svetlana Kryuchkova;Vladimir Ilin;Alla Kazanskaya;Nina Arkhipova;Avangard Leontev;André Oumansky;Inna Ulyanova;Lyubov Rudneva;Vladimir Ryabov;Vladimir Belousov;Aleksey Pokatilov;Evgeniy Mironov;Tamara Akopova,Nikita Mikhalkov,April,21,1995
32,112508,Billy Madison (1995),Comedy,0,Universal Pictures;Robert Simonds Productions,10000000,6639080,89,Adam Sandler;Darren McGavin;Bridgette Wilson-Sampras;Bradley Whitford;Josh Mostel;Norm MacDonald;Mark Beltzman;Larry Hankin;Theresa Merritt;Dina Platias;Hrant Alianak;Vincent Marino;Jack Mather;Christopher Kelk;Marc Donato;Keith Cole;Chris Mei;Conor Devitt,Tamra Davis,February,10,1995
33,109445,Clerks (1994),Comedy,0,View Askew Productions;Miramax,27000,31665,92,Brian O'Halloran;Jeff Anderson;Marilyn Ghigliotti;Lisa Spoonauer;Jason Mewes;Kevin Smith;Scott Mosier;Scott Schiaffo;Al Berkowitz;Walter Flanagan;Ed Hapstak;Lee Bendick;David Klein;Pattijean Csik;Ken Clark;Donna Jeanne;Virginia Smith;Betsy Broussard,Kevin Smith,November,9,1994
34,109759,Exotica (1994),Drama,1,Alliance Entertainment;Ego Film Arts;Miramax,2000000,100654,103,Bruce Greenwood;Elias Koteas;Don McKellar;Mia Kirshner;Arsinée Khanjian;Victor Garber;Sarah Polley;David Hemblen;Calvin Green;Jack Blum;Ken McDougall;Peter Krantz;Billy Merasty;Damon D'Oliveira;Maury Chaykin;C.J. Lusby;Nadine Ramkisson,Atom Egoyan,March,24,1995
35,109758,Exit to Eden (1994),Comedy,0,Savoy Pictures,25000000,3012695,113,Dana Delany;Dan Aykroyd;Rosie O'Donnell;Paul Mercurio;Hector Elizondo;Stuart Wilson;Iman;Sean O'Bryan;Stephanie Niznik;Phil Redrow;Sandra Taylor;Julie Hughes;Laurelle Mehus;Tom Hines;Alison Moir;Deborah Pratt;Laura Harring;James Patrick Stuart,Garry Marshall,October,14,1994
36,113303,Hideaway (1995),Thriller,0,TriStar Pictures;S/Q Productions,15000000,5213455,106,Jeff Goldblum;Christine Lahti;Alicia Silverstone;Jeremy Sisto;Alfred Molina;Rae Dawn Chong;Kenneth Welsh;Saraphina Joachim;Shirley Broderick;Tom McBeath;Joely Collins;Roger Cross;Michael McDonald;Don S. Davis;Rebecca Toolan;Hiro Kanagawa;Jayme Knox;Norma Jean Wick,Brett Leonard,March,3,1995
37,110057,Hoop Dreams (1994),Documentary,0,KTCA Minneapolis;Kartemquin Films;Sprockets Music,700000,18396,170,William Gates;Arthur Agee;Emma Gates;Curtis Gates;Sheila Agee;Arthur 'Bo' Agee;Earl Smith;Gene Pingatore;Isiah Thomas;Marlyn Hopewell;Bill Gleason;Patricia Weir;Marjorie Heard;Luther Bedford;Aretha Mitchell;Shannon Johnson;Tomika Agee;Joe 'Sweetie' Agee,Steve James,October,14,1994
38,110066,Houseguest (1994),Comedy,0,Hollywood Pictures;Caravan Pictures,10500000,5831302,113,Sinbad;Phil Hartman;Kim Greist;Kim Murphy;Chauncey Leopardi;Talia Seider;Paul Ben-Victor;Tony Longo;Jeffrey Jones;Stan Shaw;Ron Glass;Kevin Jordan;Mason Adams;Patricia Fraser;Don Brockett;Kevin West;Wynonna Smith;Kirk Baily,Randall Miller,January,6,1995
39,113360,"Hunted, The (1995)",Action,0,Universal Pictures;Davis Entertainment;Bregman/Baer Productions,20000000,2723495,111,Christopher Lambert;John Lone;Joan Chen;Yoshio Harada;Yôko Shimada;Mari Natsuki;Tak Kubota;Masumi Okada;Tatsuya Irie;Michael Warren;Bart Anderson;James Saito;Seth Sakai;Toshishiro Obata;Ken Kensei;Hiroyasu Takagi;Michio Itano;Naoko Sasaki,J.F. Lawton,February,24,1995
40,113463,Jefferson in Paris (1995),Drama,1,Touchstone Pictures;Merchant Ivory Productions;Centre national du cinéma et de l'image animée (CNC),14000000,61349,139,Nick Nolte;Greta Scacchi;Gwyneth Paltrow;Estelle Eonnet;Thandiwe Newton;Seth Gilliam;Todd Boyce;Nigel Whitmey;Nicolas Silberg;Catherine Samie;Lionel Robert;Stanislas Carré de Malberg;Jean Rupert;Yvette Petit;Paolo Mantini;Frédéric van den Driessche;Humbert Balsan;Nichel Rois,James Ivory,March,31,1995
41,110189,"Jerky Boys, The (1995)",Comedy,0,Touchstone Pictures;Caravan Pictures,7000000,4392403,82,John G. Brennan;Kamal Ahmed;Alan Arkin;William Hickey;Alan North;Brad Sullivan;James Lorinz;Suzanne Shepherd;Vincent Pastore;Brian Tarantina;Peter Appel;Darryl Theirse;David Pittu;Frank Senger;Michael Louis Wells;Ozzy Osbourne;Henry Bogdan;Rob Echeverria,James Melkonian,February,3,1995
42,110367,Little Women (1994),Drama,0,Columbia Pictures;DiNovi Pictures,18000000,2411247,115,Susan Sarandon;Winona Ryder;Kirsten Dunst;Claire Danes;Gabriel Byrne;Trini Alvarado;Samantha Mathis;Christian Bale;Eric Stoltz;John Neville;Mary Wickes;Florence Paterson;Robin Collins;Corrie Clark;Rebecca Toolan;Curt Willington;Billie Pleffer;Louella Pleffer,Gillian Armstrong,December,25,1994
43,113691,Losing Isaiah (1995),Drama,0,Paramount Pictures,17000000,2520972,111,Jessica Lange;Halle Berry;David Strathairn;Cuba Gooding Jr.;Daisy Eagan;Marc John Jefferies;Samuel L. Jackson;Joie Lee;Regina Taylor;LaTanya Richardson Jackson;Jacqueline Brookes;Donovon Ian H. McKnight;Rikkia A. Smith;Paulette McDaniels;Velma Austin;Glenda Starr Kelly;Joan Kohn;Patrick Clear,Stephen Gyllenhaal,March,17,1995
44,110538,Mixed Nuts (1994),Comedy,0,TriStar Pictures,15000000,2307850,97,Steve Martin;Madeline Kahn;Robert Klein;Anthony LaPaglia;Juliette Lewis;Rob Reiner;Adam Sandler;Liev Schreiber;Rita Wilson;Parker Posey;Jon Stewart;Joely Fisher;Steven Randazzo;Christine Cavanaugh;Henry Brown;Garry Shandling;Steven Wright;Brian Markinson,Nora Ephron,December,21,1994
45,113896,My Family (1995),Drama,0,American Playhouse;American Zoetrope;Majestic Films International,5500000,2164840,128,Jimmy Smits;Esai Morales;Edward James Olmos;Rafael Cortes;Ivette Reina;Amelia Zapata;Jacob Vargas;Emilio Del Haro;Abel Woolrich;León Singer;Rosalee Mayeux;Jennifer Lopez;Alicia del Lago;Thomas Rosales Jr.;Anthony Gonzalez;Michael Gonzalez;Constance Marie;Benito Martinez,Gregory Nava,May,3,1995
46,110638,Nell (1994),Drama,0,Egg Pictures;PolyGram Filmed Entertainment;Twentieth Century Fox,24500000,62663,112,Jodie Foster;Liam Neeson;Natasha Richardson;Richard Libertini;Nick Searcy;Robin Mullins;Jeremy Davies;O'Neal Compton;Heather M. Bomba;Marianne E. Bomba;Sean Bridgers;Joe Inscoe;Stephanie Dawn Wood;Mary Lynn Riner;Lucile McIntyre;Al Wiggins;Beth Bostic;Rob Buren III,Michael Apted,December,23,1994
47,105652,Pushing Hands (Tui shou) (1992),Drama,1,Ang Lee Productions;Central Motion Pictures,400000,9567,105,Sihung Lung;Lai Wang;Bozhao Wang;Deb Snyder;Fanny De Luz;Haan Lee;Hung-Chang Wang;Jeanne Kuo Chang;James Lou;B.C. Lee;Chit-Man Chan;Victor Chan;Bin Chao;Audrey Haight;Jackson King;Eugene Lau;Bar-Chya Lee;Richard Light,Ang Lee,December,7,1991
48,110932,Quiz Show (1994),Drama,0,Michael Jacobs Productions;Baltimore Pictures;Hollywood Pictures,31000000,757714,133,Ralph Fiennes;John Turturro;Rob Morrow;Paul Scofield;David Paymer;Hank Azaria;Christopher McDonald;Johann Carlo;Elizabeth Wilson;Allan Rich;Mira Sorvino;George Martin;Paul Guilfoyle;Griffin Dunne;Michael Mantell;Byron Jennings;Ben Shenkman;Timothy Busfield,Robert Redford,October,7,1994
49,110907,Ready to Wear (Pret-A-Porter) (1994),Comedy,0,Etalon Film;Miramax,18000000,2026295,133,Sophia Loren;Julia Roberts;Marcello Mastroianni;Jean-Pierre Cassel;Kim Basinger;Chiara Mastroianni;Stephen Rea;Anouk Aimée;Rupert Everett;Rossy de Palma;Tara Leon;Georgianna Robertson;Lili Taylor;Ute Lemper;Forest Whitaker;Tom Novembre;Richard E. Grant;Anne Canovas,Robert Altman,December,25,1994
50,114694,Tommy Boy (1995),Comedy,0,Broadway Pictures;Paramount Pictures,20000000,8027843,97,Chris Farley;David Spade;Brian Dennehy;Bo Derek;Dan Aykroyd;Julie Warner;Sean McCann;Zach Grenier;James Blendick;Clinton Turnbull;Ryder Britton;Paul Greenberg;Graeme Millington;Michael Cram;Dean Marshall;Trent McMullen;Philip Williams;David Malloy,Peter Segal,March,31,1995
51,108550,What's Eating Gilbert Grape (1993),Drama,0,Paramount Pictures,11000000,74421,118,Johnny Depp;Leonardo DiCaprio;Juliette Lewis;Mary Steenburgen;Darlene Cates;Laura Harrington;Mary Kate Schellhardt;Kevin Tighe;John C. Reilly;Crispin Glover;Penelope Branning;Tim Green;Susan Loughran;Robert B. Hedges;Mark Jordan;Cameron Finley;Brady Coleman;Tim Simek,Lasse Hallström,March,4,1994
52,110598,Muriel's Wedding (1994),Comedy,1,CiBy 2000;Film Victoria;House & Moorhouse Films,9000000,244969,106,Toni Collette;Rachel Griffiths;Bill Hunter;Sophie Lee;Roz Hammond;Belinda Jarrett;Pippa Grandison;Jeanie Drynan;Dan Wyllie;Gabby Millgate;Gennie Nevinson;Matt Day;Chris Haywood;Daniel Lapaine;Susan Prior;Nathan Kaye;Cecily Polson;Rob Steele,P.J. Hogan,March,31,1995
53,109040,Ace Ventura: Pet Detective (1994),Comedy,0,Morgan Creek Entertainment,15000000,12115105,86,Jim Carrey;Courteney Cox;Sean Young;Tone Loc;Dan Marino;Noble Willingham;Troy Evans;Raynor Scheine;Udo Kier;Frank Adonis;Tiny Ron;David Margulies;John Capodice;Judy Clayton;Bill Zuckert;Alice Drummond;Rebecca Ferratti;Mark Margolis,Tom Shadyac,February,4,1994
54,109348,Bullets Over Broadway (1994),Comedy,0,Miramax;Sweetland Films;Magnolia Productions,20000000,86072,98,John Cusack;Dianne Wiest;Jennifer Tilly;Chazz Palminteri;Mary-Louise Parker;Jack Warden;Joe Viterelli;Rob Reiner;Tracey Ullman;Jim Broadbent;Harvey Fierstein;Stacey Nelkin;Malgorzata Zajaczkowska;Charles Cragin;Nina von Arx;Edie Falco;Hope W. Sacharoff;Debi Mazar,Woody Allen,February,24,1995
55,107426,Little Buddha (1993),Drama,1,CiBy 2000;Serprocor Anstalt;Recorded Picture Company (RPC),35000000,873983,123,Keanu Reeves;Bridget Fonda;Ruocheng Ying;Chris Isaak;Alex Wiesendanger;Raju Lal;Greishma Makar Singh;Sogyal Rinpoche;Ven. Khyongla Rato Rinpoche;Ven. Geshe Tsultim Gyelsen;Jo Champa;Jigme Kunsang;Thubtem Jampa;Surekha Sikri;T.K. Lama;Doma Tshomo;Mantu Lal;Mountain Yogi,Bernardo Bertolucci,May,25,1994
56,110588,Mrs. Parker and the Vicious Circle (1994),Drama,0,Fine Line Features;Mayfair Entertainment;Miramax,7000000,74512,125,Jennifer Jason Leigh;Campbell Scott;Matthew Broderick;Peter Gallagher;Jennifer Beals;Andrew McCarthy;Wallace Shawn;Martha Plimpton;Sam Robards;Lili Taylor;James Le Gros;Gwyneth Paltrow;Nick Cassavetes;David Thornton;Heather Graham;Tom McGowan;Chip Zien;Gary Basaraba,Alan Rudolph,November,23,1994
57,105226,Red Rock West (1992),Thriller,0,Propaganda Films;PolyGram Filmed Entertainment,8000000,11562,98,Nicolas Cage;Dennis Hopper;Lara Flynn Boyle;Craig Reay;Vance Johnson;Robert Apel;Bobby Joe McFadden;J.T. Walsh;Dale Gibson;Ted Parks;Babs Bram;Robert Guajardo;Sarah Sullivan;Timothy Carhart;Dan Shor;Michael Ruud;Dwight Yoakam;Peter Kevin Quinn,John Dahl,May,14,1993
58,111756,Wyatt Earp (1994),Western,0,Warner Bros.;Tig Productions;Kasdan Pictures,63000000,7543504,191,Kevin Costner;Dennis Quaid;Gene Hackman;David Andrews;Linden Ashby;Jeff Fahey;Joanna Going;Mark Harmon;Michael Madsen;Catherine O'Hara;Bill Pullman;Isabella Rossellini;Tom Sizemore;JoBeth Williams;Mare Winningham;James Gammon;Rex Linn;Randle Mell,Lawrence Kasdan,June,24,1994
59,109785,Federal Hill (1994),Drama,0,Eagle Beach;Trimark Pictures,80000,20601,97,Nicholas Turturro;Anthony DeSando;Libby Langdon;Michael Raynor;Robert Turano;Jason Andrews;Phyllis Kay;Biagio Conti;Michael Corrente;Briggs Doherty;Armen Garo;David Gianopoulos;Jimmy Landi;Frank Vincent;Jane Kinsey,Michael Corrente,February,24,1995
60,109021,8 Seconds (1994),Drama,0,Jersey Films;New Line Cinema,7000000,3369037,105,Luke Perry;Stephen Baldwin;James Rebhorn;Cameron Finley;Carrie Snodgress;Dustin Mayfield;Clyde Frost;Elsie Frost;Red Mitchell;Gabriel Folse;Joe Stevens;Clint Burkey;Cynthia Geary;Ronnie Claire Edwards;John Swasey;Jim Gough;Mike Hammes;Jonathan Joss,John G. Avildsen,February,25,1994
